0,027375	-0,02355957	124
0,0275	-0,070251465	119
0,027625	-0,1328125	111
0,02775	-0,226593018	98
0,027875	-0,289031982	91
0,028	-0,296875	90
0,028125	-0,250061035	95
0,02825	-0,21081543	101
0,028375	-0,23449707	97
0,0285	-0,242095947	97
0,028625	-0,304779053	88
0,02875	-0,320220947	87
0,028875	-0,250030518	95
0,029	-0,21875	100
0,029125	-0,250030518	95
0,02925	-0,273406982	93
0,029375	-0,296905518	89
0,0295	-0,249938965	96
0,029625	-0,250091553	95
0,02975	-0,273345947	93
0,029875	-0,273498535	92
0,03	-0,296844482	90
0,030125	-0,304656982	89
0,03025	-0,31262207	87
0,030375	-0,312316895	88
0,0305	-0,328308105	85
0,030625	-0,327941895	86
0,03075	-0,265808105	93
0,030875	-0,234222412	98
0,031	-0,24230957	96
0,031125	-0,281158447	92
0,03125	-0,289123535	90
0,031375	-0,218719482	100
0,0315	-0,1640625	107
0,031625	-0,125030518	111
0,03175	-0,124969482	112
0,031875	-0,085968018	116
0,032	-0,031219482	124
0,032125	0,031219482	131
0,03225	0,109405518	142
0,032375	0,148376465	146
0,0325	0,156341553	148
0,032625	0,195220947	152
0,03275	0,304779053	167
0,032875	0,367126465	174
0,033	0,390594482	177
0,033125	0,390716553	178
0,03325	0,421813965	181
0,033375	0,445343018	185
0,0335	0,484344482	189
0,033625	0,4453125	185
0,03375	0,4453125	185
0,033875	0,484405518	190
0,034	0,453094482	185
0,034125	0,445343018	185
0,03425	0,398376465	178
0,034375	0,390716553	178
0,0345	0,374908447	175
0,034625	0,359436035	174
0,03475	0,3125	168
0,034875	0,242126465	158
0,035	0,226654053	157
0,035125	0,20300293	153
0,03525	0,17199707	150
0,035375	0,124969482	143
0,0355	0,124938965	143
0,035625	0,109466553	142
0,03575	0,04675293	133
0,035875	-0,03112793	124
0,036	-0,039154053	122
0,036125	0,031341553	132
0,03625	0,023345947	130
0,036375	-0,046844482	122
0,0365	-0,124938965	112
0,036625	-0,16418457	106
0,03675	-0,16394043	107
0,036875	-0,109436035	113
0,037	-0,070343018	118
0,037125	-0,132751465	111
0,03725	-0,210968018	100
0,037375	-0,226593018	98
0,0375	-0,203033447	102
0,037625	-0,218841553	99
0,03775	-0,218719482	100
0,037875	-0,1953125	103
0,038	-0,234405518	97
0,038125	-0,328063965	86
0,03825	-0,414093018	74
0,038375	-0,421875	74
0,0385	-0,390594482	78
0,038625	-0,343841553	83
0,03875	-0,257720947	95
0,038875	-0,234405518	97
0,039	-0,2734375	93
0,039125	-0,265594482	94
0,03925	-0,218780518	99
0,039375	-0,156280518	107
0,0395	-0,164001465	107
0,039625	-0,171936035	105
0,03975	-0,156188965	108
0,039875	-0,156280518	107
0,04	-0,15625	108
0,040125	-0,156280518	107
0,04025	-0,132751465	111
0,040375	-0,132843018	110
0,0405	-0,109375	114
0,040625	-0,109344482	114
0,04075	-0,10949707	113
0,040875	-0,062316895	120
0,041	-0,039245605	122
0,041125	-0,023254395	125
0,04125	-0,039215088	122
0,041375	-0,039001465	123
0,0415	0,007781982	128
0,041625	0,031280518	132
0,04175	0,046844482	133
0,041875	0,062561035	136
0,042	0,10144043	140
0,042125	0,11730957	143
0,04225	0,171783447	149
0,042375	0,226623535	157
0,0425	0,273376465	162
0,042625	0,296936035	166
0,04275	0,304656982	166
0,042875	0,304656982	166
0,043	0,296966553	166
0,043125	0,29675293	165
0,04325	0,29699707	166
0,043375	0,304626465	166
0,0435	0,289031982	164
0,043625	0,265686035	162
0,04375	0,257781982	160
0,043875	0,257781982	160
0,044	0,242279053	159
0,044125	0,249908447	159
0,04425	0,210998535	155
0,044375	0,164001465	148
0,0445	0,148498535	147
0,044625	0,132720947	144
0,04475	0,132965088	145
0,044875	0,085784912	138
0,045	0,054779053	135
0,045125	0	128
0,04525	-0,039154053	122
0,045375	-0,085784912	117
0,0455	-0,12512207	111
0,045625	-0,164001465	107
0,04575	-0,203125	102
0,045875	-0,242218018	96
0,046	-0,289001465	91
0,046125	-0,296936035	89
0,04625	-0,296875	90
0,046375	-0,289031982	91
0,0465	-0,296875	90
0,046625	-0,304718018	88
0,04675	-0,320251465	87
0,046875	-0,289215088	90
0,047	-0,265411377	94
0,047125	-0,257965088	94
0,04725	-0,234283447	98
0,047375	-0,218811035	99
0,0475	-0,187469482	104
0,047625	-0,148468018	108
0,04775	-0,124908447	112
0,047875	-0,093811035	115
0,048	-0,0546875	121
0,048125	-0,031219482	124
0,04825	-0,007843018	126
0,048375	0,062530518	136
0,0485	0,132843018	145
0,048625	0,163970947	148
0,04875	0,195404053	153
0,048875	0,195251465	152
0,049	0,210968018	155
0,049125	0,2109375	155
0,04925	0,203063965	153
0,049375	0,195404053	153
0,0495	0,179626465	150
0,049625	0,179748535	151
0,04975	0,148345947	146
0,049875	0,148498535	147
0,05	0,124969482	143
0,050125	0,101593018	141
0,05025	0,0859375	139
0,050375	0,070281982	136
0,0505	0,070373535	137
0,050625	0,054626465	134
0,05075	0,046875	134
0,050875	0,039093018	133
0,051	0,015625	130
0,051125	-0,0078125	127
0,05125	0	128
0,051375	-0,007843018	126
0,0515	-0,015594482	126
0,051625	-0,023406982	125
0,05175	-0,039154053	122
0,051875	-0,03894043	123
0,052	-0,023590088	124
0,052125	-0,015472412	126
0,05225	-0,015716553	125
0,052375	-0,007781982	127
0,0525	0,0078125	129
0,052625	0,0390625	133
0,05275	0,0390625	133
0,052875	0,0390625	133
0,053	0,031219482	131
0,053125	0,023498535	131
0,05325	0,023345947	130
0,053375	0,00793457	129
0,0535	-0,023590088	124
0,053625	-0,06237793	120
0,05375	-0,109436035	113
0,053875	-0,140594482	110
0,054	-0,125061035	111
0,054125	-0,117126465	113
0,05425	-0,125030518	111
0,054375	-0,124938965	112
0,0545	-0,156311035	107
0,054625	-0,1796875	105
0,05475	-0,187469482	104
0,054875	-0,1953125	103
0,055	-0,1953125	103
0,055125	-0,203125	102
0,05525	-0,2109375	101
0,055375	-0,195343018	102
0,0555	-0,171844482	106
0,055625	-0,1796875	105
0,05575	-0,171875	106
0,055875	-0,140625	110
0,056	-0,140625	110
0,056125	-0,109375	114
0,05625	-0,054718018	120
0,056375	0,007873535	129
0,0565	0,046844482	133
0,056625	0,078094482	137
0,05675	0,070373535	137
0,056875	0,085906982	138
0,057	0,1328125	145
0,057125	0,1484375	147
0,05725	0,1796875	151
0,057375	0,164031982	148
0,0575	0,171966553	150
0,057625	0,163970947	148
0,05775	0,164123535	149
0,057875	0,148376465	146
0,058	0,148498535	147
0,058125	0,156188965	147
0,05825	0,140655518	146
0,058375	0,148468018	147
0,0585	0,140533447	145
0,058625	0,148590088	147
0,05875	0,132598877	144
0,058875	0,125183105	144
0,059	0,109283447	141
0,059125	0,140625	146
0,05925	0,125091553	144
0,059375	0,124847412	143
0,0595	0,117340088	143
0,059625	0,062408447	135
0,05975	0,062530518	136
0,059875	0,085968018	139
0,06	0,101470947	140
0,060125	0,078277588	138
0,06025	0,062347412	135
0,060375	0,054840088	135
0,0605	0,054534912	134
0,060625	0,04699707	134
0,06075	0,031158447	131
0,060875	6,10E-05	128
0,061	-0,03125	124
0,061125	-0,046905518	121
0,06125	-0,0546875	121
0,061375	-0,078094482	118
0,0615	-0,125061035	111
0,061625	-0,171813965	106
0,06175	-0,179718018	104
0,061875	-0,1796875	105
0,062	-0,171844482	106
0,062125	-0,148468018	108
0,06225	-0,148468018	108
0,062375	-0,171783447	106
0,0625	-0,16418457	106
0,062625	-0,171722412	106
0,06275	-0,164215088	106
0,062875	-0,15612793	108
0,063	-0,179779053	104
0,063125	-0,171813965	106
0,06325	-0,164093018	106
0,063375	-0,140594482	110
0,0635	-0,125030518	111
0,063625	-0,1171875	113
0,06375	-0,101531982	115
0,063875	-0,078155518	117
0,064	-0,054626465	121
0,064125	-0,046936035	121
0,06425	-0,0390625	123
0,064375	-0,031188965	124
0,0645	-9,16E-05	127
0,064625	0,00793457	129
0,06475	-0,015777588	125
0,064875	-0,023254395	125
0,065	-0,015777588	125
0,065125	0,023498535	131
0,06525	0,046905518	134
0,065375	0,03112793	131
0,0655	0,023590088	131
0,065625	0,02331543	130
0,06575	0,039123535	133
0,065875	0,054656982	134
0,066	0,039093018	133
0,066125	0,039031982	132
0,06625	0,0390625	133
0,066375	0,046905518	134
0,0665	0,046844482	133
0,066625	0,046936035	134
0,06675	0,062408447	135
0,066875	0,05480957	135
0,067	0,038909912	132
0,067125	0,023590088	131
0,06725	0,03112793	131
0,067375	0,05480957	135
0,0675	0,07800293	137
0,067625	0,08605957	139
0,06775	0,07800293	137
0,067875	0,070373535	137
0,068	0,054656982	134
0,068125	0,070373535	137
0,06825	0,085876465	138
0,068375	0,101623535	141
0,0685	0,101501465	140
0,068625	0,093780518	140
0,06875	0,101593018	141
0,068875	0,093688965	139
0,069	0,101623535	141
0,069125	0,101501465	140
0,06925	0,093841553	140
0,069375	0,07019043	136
0,0695	0,046966553	134
0,069625	0,046844482	133
0,06975	0,046844482	133
0,069875	0,062591553	136
0,07	0,023284912	130
0,070125	-0,00769043	127
0,07025	-0,015655518	125
0,070375	-0,0234375	125
0,0705	-0,015625	126
0,070625	-0,015625	126
0,07075	-0,0390625	123
0,070875	-0,0703125	119
0,071	-0,078094482	118
0,071125	-0,062561035	119
0,07125	-0,070281982	119
0,071375	-0,078063965	118
0,0715	-0,086029053	116
0,071625	-0,062438965	120
0,07175	-0,039093018	122
0,071875	-0,031280518	123
0,072	-0,007720947	127
0,072125	-0,007904053	126
0,07225	0,00012207	128
0,072375	-0,000152588	127
0,0725	0,015777588	130
0,072625	-0,015808105	125
0,07275	-0,031097412	124
0,072875	-0,015686035	125
0,073	-0,023406982	125
0,073125	-0,0390625	123
0,07325	-0,078186035	117
0,073375	-0,093719482	116
0,0735	-0,09375	116
0,073625	-0,109375	114
0,07375	-0,124969482	112
0,073875	-0,132873535	110
0,074	-0,132781982	111
0,074125	-0,132843018	110
0,07425	-0,132781982	111
0,074375	-0,1171875	113
0,0745	-0,101593018	114
0,074625	-0,093719482	116
0,07475	-0,078186035	117
0,074875	-0,078063965	118
0,075	-0,1171875	113
0,075125	-0,117218018	112
0,07525	-0,109344482	114
0,075375	-0,093780518	115
0,0755	-0,0859375	117
0,075625	-0,078094482	118
0,07575	-0,070343018	118
0,075875	-0,0703125	119
0,076	-0,054656982	121
0,076125	-0,039093018	122
0,07625	-0,007781982	127
0,076375	0,007751465	128
0,0765	0,015686035	130
0,076625	0,039031982	132
0,07675	0,0546875	135
0,076875	0,070373535	137
0,077	0,070220947	136
0,077125	0,093811035	140
0,07725	0,093719482	139
0,077375	0,109405518	142
0,0775	0,117126465	142
0,077625	0,101654053	141
0,07775	0,093658447	139
0,077875	0,093811035	140
0,078	0,093719482	139
0,078125	0,101531982	140
0,07825	0,085998535	139
0,078375	0,070281982	136
0,0785	0,062469482	135
0,078625	0,062561035	136
0,07875	0,062408447	135
0,078875	0,04699707	134
0,079	0,038970947	132
0,079125	0,023468018	131
0,07925	0,023406982	130
0,079375	0,031311035	132
0,0795	0,031219482	131
0,079625	0,031219482	131
0,07975	0,023529053	131
0,079875	0,03112793	131
0,08	0,02355957	131
0,080125	0,046783447	133
0,08025	0,046936035	134
0,080375	0,039001465	132
0,0805	0,031341553	132
0,080625	0,023345947	130
0,08075	0,046905518	134
0,080875	0,039123535	133
0,081	0,02331543	130
0,081125	0,01574707	130
0,08125	0,046783447	133
0,081375	0,062530518	136
0,0815	0,101623535	141
0,081625	0,10144043	140
0,08175	0,08605957	139
0,081875	0,054595947	134
0,082	0,054779053	135
0,082125	0,085876465	138
0,08225	0,070343018	137
0,082375	0,0625	136
0,0825	0,039001465	132
0,082625	0,031341553	132
0,08275	0,007751465	128
0,082875	-0,015563965	126
0,083	-0,023498535	124
0,083125	-0,062469482	120
0,08325	-0,062591553	119
0,083375	-0,062347412	120
0,0835	-0,078277588	117
0,083625	-0,085754395	117
0,08375	-0,117401123	112
0,083875	-0,117034912	113
0,084	-0,125091553	111
0,084125	-0,124908447	112
0,08425	-0,10168457	114
0,084375	-0,101409912	115
0,0845	-0,109558105	113
0,084625	-0,109161377	114
0,08475	-0,093963623	115
0,084875	-0,093566895	116
0,085	-0,08605957	116
0,085125	-0,062469482	120
0,08525	-0,046813965	122
0,085375	-0,04699707	121
0,0855	-0,031097412	124
0,085625	-0,015716553	125
0,08575	-0,015625	126
0,085875	-0,023376465	125
0,086	-0,015716553	125
0,086125	-0,00769043	127
0,08625	-0,023529053	124
0,086375	-0,015594482	126
0,0865	-0,0078125	127
0,086625	-3,05E-05	127
0,08675	-0,015533447	126
0,086875	-0,023529053	124
0,087	-0,023406982	125
0,087125	-0,023406982	125
0,08725	-0,007904053	126
0,087375	-0,00769043	127
0,0875	-0,02355957	124
0,087625	-0,05456543	121
0,08775	-0,046966553	121
0,087875	-0,039001465	123
0,088	-0,046936035	121
0,088125	-0,031188965	124
0,08825	-0,031280518	123
0,088375	-0,046875	122
0,0885	-0,0703125	119
0,088625	-0,085906982	117
0,08875	-0,093811035	115
0,088875	-0,078063965	118
0,089	-0,070373535	118
0,089125	-0,062438965	120
0,08925	-0,062530518	119
0,089375	-0,0546875	121
0,0895	-0,031280518	123
0,089625	-0,023406982	125
0,08975	-0,0234375	125
0,089875	3,05E-05	128
0,09	0,023376465	130
0,090125	0,039093018	133
0,09025	0,046905518	134
0,090375	0,046783447	133
0,0905	0,07043457	137
0,090625	0,07800293	137
0,09075	0,078216553	138
0,090875	0,093719482	139
0,091	0,093719482	139
0,091125	0,109405518	142
0,09125	0,109375	142
0,091375	0,1015625	141
0,0915	0,078125	138
0,091625	0,062469482	135
0,09175	0,062530518	136
0,091875	0,0703125	137
0,092	0,078125	138
0,092125	0,046875	134
0,09225	0,023406982	130
0,092375	0,023498535	131
0,0925	0,023376465	130
0,092625	0,015655518	130
0,09275	0,023406982	130
0,092875	0,023498535	131
0,093	0,015533447	129
0,093125	0,015716553	130
0,09325	0,023376465	130
0,093375	0,031280518	132
0,0935	0,015625	130
0,093625	0,007751465	128
0,09375	0,02355957	131
0,093875	0,046691895	133
0,094	0,039276123	133
0,094125	0,038879395	132
0,09425	0,02355957	131
0,094375	0,015563965	129
0,0945	0,0234375	131
0,094625	0,015625	130
0,09475	0,007873535	129
0,094875	0,007720947	128
0,095	6,10E-05	128
0,095125	-3,05E-05	127
0,09525	-0,015625	126
0,095375	-0,031158447	124
0,0955	-0,031402588	123
0,095625	-0,03894043	123
0,09575	-0,015686035	125
0,095875	0,007843018	129
0,096	0,015625	130
0,096125	0,015594482	129
0,09625	0,023406982	130
0,096375	0,023590088	131
0,0965	0,007598877	128
0,096625	0,000213623	128
0,09675	-0,000213623	127
0,096875	-0,00769043	127
0,097	-0,015655518	125
0,097125	-0,015594482	126
0,09725	-0,007843018	126
0,097375	-0,0234375	125
0,0975	-0,039031982	123
0,097625	-0,039154053	122
0,09775	-0,038879395	123
0,097875	-0,039276123	122
0,098	-0,031036377	124
0,098125	-0,039245605	122
0,09825	-0,04675293	122
0,098375	-0,062561035	119
0,0985	-0,054656982	121
0,098625	-0,054748535	120
0,09875	-0,046783447	122
0,098875	-0,039154053	122
0,099	-0,031158447	124
0,099125	-0,039123535	122
0,09925	-0,039093018	122
0,099375	-0,031158447	124
0,0995	-0,03137207	123
0,099625	-0,023284912	125
0,09975	-0,023590088	124
0,099875	-0,015533447	126
0,1	-0,023468018	124
0,100125	-0,031219482	124
0,10025	-0,039093018	122
0,100375	-0,031219482	124
0,1005	-0,031280518	123
0,100625	-0,046844482	122
0,10075	-0,0390625	123
0,100875	-0,062530518	119
0,101	-0,070281982	119
0,101125	-0,0703125	119
0,10125	-0,0703125	119
0,101375	-0,0703125	119
0,1015	-0,054718018	120
0,101625	-0,046813965	122
0,10175	-0,031311035	123
0,101875	-0,03125	124
0,102	-0,054595947	121
0,102125	-0,05480957	120
0,10225	-0,046783447	122
0,102375	-0,046905518	121
0,1025	-0,039093018	122
0,102625	-0,023345947	125
0,10275	-0,031341553	123
0,102875	-0,031219482	124
0,103	-0,03125	124
0,103125	-0,0234375	125
0,10325	0,0078125	129
0,103375	0,031280518	132
0,1035	0,054626465	134
0,103625	0,054748535	135
0,10375	0,054656982	134
0,103875	0,046844482	133
0,104	0,070373535	137
0,104125	0,078094482	137
0,10425	0,0625	136
0,104375	0,062561035	136
0,1045	0,054534912	134
0,104625	0,054901123	135
0,10475	0,046661377	133
0,104875	0,039276123	133
0,105	0,007629395	128
0,105125	0,007965088	129
0,10525	0,015472412	129
0,105375	0,015777588	130
0,1055	0,00769043	128
0,105625	-0,015533447	126
0,10575	-0,015686035	125
0,105875	-0,007781982	127
0,106	-0,0078125	127
0,106125	-0,007843018	126
0,10625	-0,007751465	127
0,106375	-0,015716553	125
0,1065	-0,007751465	127
0,106625	-0,0078125	127
0,10675	0,007781982	128
0,106875	0,015655518	130
0,107	-3,05E-05	127
0,107125	0,0078125	129
0,10725	0,015625	130
0,107375	0,039093018	133
0,1075	0,046844482	133
0,107625	0,046905518	134
0,10775	0,039001465	132
0,107875	0,039123535	133
0,108	0,046813965	133
0,108125	0,039154053	133
0,10825	0,054595947	134
0,108375	0,046966553	134
0,1085	0,04675293	133
0,108625	0,047027588	134
0,10875	0,031097412	131
0,108875	0,023590088	131
0,109	0,02331543	130
0,109125	0,031311035	132
0,10925	0,046844482	133
0,109375	0,054718018	135
0,1095	0,046844482	133
0,109625	0,046905518	134
0,10975	0,046844482	133
0,109875	0,03125	132
0,11	0,015625	130
0,110125	0,007781982	128
0,11025	-0,007781982	127
0,110375	-0,0234375	125
0,1105	-0,0234375	125
0,110625	-0,031280518	123
0,11075	-0,046844482	122
0,110875	-0,062561035	119
0,111	-0,062408447	120
0,111125	-0,054748535	120
0,11125	-0,062469482	120
0,111375	-0,0546875	121
0,1115	-0,054718018	120
0,111625	-0,062438965	120
0,11175	-0,062530518	119
0,111875	-0,0625	120
0,112	-0,046875	122
0,112125	-0,031219482	124
0,11225	-0,031280518	123
0,112375	-0,023406982	125
0,1125	-0,015655518	125
0,112625	-0,0078125	127
0,11275	0,007843018	129
0,112875	0,007781982	128
0,113	0,015686035	130
0,113125	0,023345947	130
0,11325	0,031311035	132
0,113375	0,031219482	131
0,1135	0,015655518	130
0,113625	0,007781982	128
0,11375	0,015655518	130
0,113875	0,031219482	131
0,114	3,05E-05	128
0,114125	-0,023468018	124
0,11425	-0,031219482	124
0,114375	-0,046905518	121
0,1145	-0,062469482	120
0,114625	-0,070343018	118
0,11475	-0,070281982	119
0,114875	-0,070343018	118
0,115	-0,070251465	119
0,115125	-0,093841553	115
0,11525	-0,085845947	117
0,115375	-0,101623535	114
0,1155	-0,1015625	115
0,115625	-0,093688965	116
0,11575	-0,109436035	113
0,115875	-0,1171875	113
0,116	-0,109313965	114
0,116125	-0,07824707	117
0,11625	-0,062347412	120
0,116375	-0,05480957	120
0,1165	-0,031158447	124
0,116625	-0,023529053	124
0,11675	-0,015563965	126
0,116875	-0,023468018	124
0,117	-0,015563965	126
0,117125	-9,16E-05	127
0,11725	-0,015533447	126
0,117375	-0,015716553	125
0,1175	-0,007751465	127
0,117625	0,0078125	129
0,11775	0,007781982	128
0,117875	0,015686035	130
0,118	0,023376465	130
0,118125	0,03125	132
0,11825	0,039123535	133
0,118375	0,046783447	133
0,1185	0,06262207	136
0,118625	0,078063965	137
0,11875	0,085876465	138
0,118875	0,10168457	141
0,119	0,10144043	140
0,119125	0,10168457	141
0,11925	0,093658447	139
0,119375	0,085998535	139
0,1195	0,093688965	139
0,119625	0,093841553	140
0,11975	0,078063965	137
0,119875	0,070281982	136
0,12	0,062591553	136
0,120125	0,04675293	133
0,12025	0,031433105	132
0,120375	0,015472412	129
0,1205	6,10E-05	128
0,120625	-0,015655518	125
0,12075	-0,015594482	126
0,120875	-0,0078125	127
0,121	-3,05E-05	127
0,121125	0,007843018	129
0,12125	0	128
0,121375	-0,0078125	127
0,1215	0	128
0,121625	0,0078125	129
0,12175	0,023376465	130
0,121875	0,031341553	132
0,122	0,015563965	129
0,122125	0,007843018	129
0,12225	0,015655518	130
0,122375	0,02331543	130
0,1225	0,023590088	131
0,122625	0,015472412	129
0,12275	0,000152588	128
0,122875	-0,007904053	126
0,123	3,05E-05	128
0,123125	-0,007843018	126
0,12325	-0,023376465	125
0,123375	-0,031341553	123
0,1235	-0,02331543	125
0,123625	-0,02355957	124
0,12375	-0,031158447	124
0,123875	-0,039093018	122
0,124	-0,039093018	122
0,124125	-0,031188965	124
0,12425	-0,023529053	124
0,124375	-0,02331543	125
0,1245	-0,023529053	124
0,124625	-0,007781982	127
0,12475	0,0078125	129
0,124875	0,007781982	128
0,125	6,10E-05	128
0,125125	-3,05E-05	127
0,12525	-3,05E-05	127
0,125375	-0,007751465	127
0,1255	-0,015716553	125
0,125625	-0,01550293	126
0,12575	-0,007904053	126
0,125875	-0,0078125	127
0,126	-0,015563965	126
0,126125	-0,023529053	124
0,12625	-0,031158447	124
0,126375	-0,031311035	123
0,1265	-0,03125	124
0,126625	-0,031219482	124
0,12675	-0,039123535	122
0,126875	-0,031188965	124
0,127	-0,031311035	123
0,127125	-0,039001465	123
0,12725	-0,054718018	120
0,127375	-0,046905518	121
0,1275	-0,054656982	121
0,127625	-0,054718018	120
0,12775	-0,046783447	122
0,127875	-0,046936035	121
0,128	-0,046905518	121
0,128125	-0,039001465	123
0,12825	-0,039154053	122
0,128375	-0,031097412	124
0,1285	-0,031402588	123
0,128625	-0,03894043	123
0,12875	-0,03137207	123
0,128875	-0,01550293	126
0,129	-0,007904053	126
0,129125	-0,015563965	126
0,12925	-0,015655518	125
0,129375	-0,015625	126
0,1295	-0,015625	126
0,129625	-0,015625	126
0,12975	3,05E-05	128
0,129875	-3,05E-05	127
0,13	3,05E-05	128
0,130125	-0,007873535	126
0,13025	-0,007751465	127
0,130375	0,007751465	128
0,1305	0,00793457	129
0,130625	0,007659912	128
0,13075	0,015777588	130
0,130875	0,03112793	131
0,131	0,031311035	132
0,131125	0,0390625	133
